ID,Fecha de creación,Likes,Retweets,Nº comentarios,Texto
1546031472238383104,2022-07-10 07:20:01+00:00,3,0,3,❌🏠 Así puedes evitar que entren en casa durante las vacaciones: estos son los dos métodos más habituales que usan los ladrones https://t.co/SxykXv2IQ3
1546028956931035136,2022-07-10 07:10:01+00:00,4,1,2,"🔴 Zelenski defiende destituir embajadores de Ucrania como una práctica ""normal""

🔗 Sigue la #últimahora de la invasión rusa en Ucrania, en directo ➡

 https://t.co/3HCX8Il1r9"
1546026443049672707,2022-07-10 07:00:02+00:00,2,2,0,😷 ¿Vuelta a las mascarillas en verano? Así amenaza la séptima ola covid la temporada https://t.co/x7MPIK8niB
1546023922163933184,2022-07-10 06:50:01+00:00,7,0,18,"El eterno debate de las propinas en los bares: ¿Sí o no? 

🗣 Esta es la crítica de un camarero en redes sociales
 https://t.co/3hfKtD2Llj"
1546021660570132480,2022-07-10 06:41:02+00:00,5,0,0,"🎬 Llegan los esperados estrenos de cine de la semana

🎥 Desde ""Thor: Love and thunder"" a ""La batalla del lago Changjin"" o ""Mali twist"" 

Todos los detalles con @GonzaloDelPrado en #SeEstrenaA3N

➡ https://t.co/MTwthODfRy https://t.co/dUbgHI8q31"
1546019143341719553,2022-07-10 06:31:02+00:00,2,0,0,"🎙@Ponle_Freno estrena el podcast #OperaciónSalida 

🚗Manu Sanchez viaja acompañado por Matías Prats, 
@SandraGolpeA3TV o @MonicaCarrillo, entre otros rostros y periodistas de @atresmediacom 

📻 Ya disponible en @OndaCero_es  https://t.co/WknhosiyE9"
1546015788464758784,2022-07-10 06:17:42+00:00,2,0,0,¿Qué pasó un 10 de julio a lo largo de la historia? Te lo contamos ➡ https://t.co/8N3JjL8bI4
1546011340979961858,2022-07-10 06:00:01+00:00,9,5,2,Llenar el depósito del coche es cada día más caro... y peor será en las próximas semanas. Vía @autopista_es https://t.co/MXHwgGAPuO
1546009046695780353,2022-07-10 05:50:54+00:00,9,0,0,"En breves minutos dará comienzo el cuarto encierro de San Fermín 2022. Puede seguirlo aquí, en directo https://t.co/CLvZPcsBqf"
1546006310864445440,2022-07-10 05:40:02+00:00,7,4,1,"🔴📲 Meta ha demandado a un hombre por robar información personal de más de 350.000 perfiles de #Instagram 
 https://t.co/Y8EHGBqhri"
1546003790733647874,2022-07-10 05:30:01+00:00,22,17,10,"🚨 Saltan las alarmas en Italia con la Candida Auris, conocida como el hongo 'asesino'

➡ Su mortalidad se sitúa entre el 30% y el 70% sin posibilidad de tratamiento con antibióticos u otros fármacos  https://t.co/pGJWSgb2Om"
1545996240822886401,2022-07-10 05:00:01+00:00,5,5,0,"📞❌ Si recibes una llamada telefónica de un asistente de Microsoft, ten cuidado, podrías ser la víctima de una estafa

👉🏼 Te contamos todos los detalles para que #NoPiques #VerificaA3N 
 https://t.co/DiarIg8MJu"
1545981143345922052,2022-07-10 04:00:02+00:00,3,1,0,"""¿Tiene usted pelo?"" Un juez ordena a un traficante con alopecia que entregue mechones de pelo para comprobar si sigue drogándose o no  https://t.co/SLB31qukFe"
