ID,Fecha de creación,Likes,Retweets,Nº comentarios,Texto
1515706655073316865,2022-04-17 15:00:01+00:00,1,0,0,"🌳ESPECIAL INTERACTIVO | Los 5 mejores parques de Barcelona para disfrutar la primavera

🚶Descárgate en pdf las 5 rutas que te proponemos para explorarlos 
https://t.co/USwDEpsWwm"
1515704797021802504,2022-04-17 14:52:38+00:00,19,10,4,"👤Urkullu: ""Menos impuestos significa ayudar al que vive bien para que viva mejor

➡ El líder del PNV, en clara alusión al PP: ""no hay fórmulas mágicas, ni atajos"", ni ""utopías de modelos-paraísos"", solo ""esfuerzo y trabajo""
 https://t.co/vDhWn8umKN"
1515702680689201157,2022-04-17 14:44:14+00:00,0,0,1,"""A diferencia de los años 70, hoy andamos tan desorientados como nuestros socios europeos acerca de cómo afrontar las disfunciones y fracturas del momento, sin modelo alguno al que dirigirnos""

✍ por Jordi Alberich https://t.co/cHkiAfiJ7I"
1515700631117475848,2022-04-17 14:36:05+00:00,1,5,1,"🚨Detenido el hijo de Paul Auster y Lydia Davis por la muerte por sobredosis de su hija de 10 meses 

➡La niña murió en noviembre, y una autopsia ha revelado ahora que fallecido por haber ingerido heroína y fentanilo
https://t.co/K9cklpMlkm"
1515699745641181192,2022-04-17 14:32:34+00:00,4,1,1,"😷¿No te has contagiado de covid en dos años? Estas podrían ser las razones

https://t.co/nLwJSTyaLi"
1515698537991913474,2022-04-17 14:27:46+00:00,1,0,1,"⚽Xavi: ""Ha sido un palo duro, un mazazo"" 

➡ ""Es una evidencia que no nos da para Europa"", reconoce el técnico, que espera ante el Cádiz ""tener esta vez con nosotros a la afición""
https://t.co/B3D2sqhxzU"
1515696415628009473,2022-04-17 14:19:20+00:00,1,0,0,¿No te has contagiado de covid en dos años? Estas podrían ser las razones https://t.co/NM1pLKCZjH https://t.co/mSSL9GQNm9
1515694344472301580,2022-04-17 14:11:06+00:00,0,0,1,"""Excepto si vas a un lugar con una pareja, un hijo o un amigo, lo normal es que digas que has estado tú y no esconderte en un plural que tiene una apariencia coral que imita la humildad, en una operación que tiende al fracaso""

✍ por @fonalleras https://t.co/Lq4aVSpp2a"
1515692243935547392,2022-04-17 14:02:45+00:00,5,5,1,"El precio de la luz sigue bajando y este lunes se situará en 103 euros de media, el valor más bajo de 2022 https://t.co/zVqHGnJYvw"
1515690098091859970,2022-04-17 13:54:14+00:00,4,2,0,"Chimeneas industriales, una especie protegida en Barcelona https://t.co/6OHsgR1Jp9"
1515688006283321348,2022-04-17 13:45:55+00:00,6,1,2,Podemos propone que los presentadores de informativos no puedan hacer campañas de publicidad https://t.co/KKLUVpcT8S
1515685980463841286,2022-04-17 13:37:52+00:00,0,0,1,Un detenido por disparar al novio de su expareja en Almería https://t.co/QASixKfutf
1515683924705427459,2022-04-17 13:29:42+00:00,0,0,0,"Xavi: ""Ha sido un palo duro, un mazazo"" https://t.co/TIjWK1hK8x"
1515681785463648267,2022-04-17 13:21:12+00:00,1,1,0,Túnez valora el impacto medioambiental del hundimiento de un navío mercante frente a sus costas https://t.co/QC9GYtbNvX
1515679740228689926,2022-04-17 13:13:04+00:00,2,1,0,"Las reclamaciones de los consumidores en Barcelona crecen un 4,3% en 2021 https://t.co/IQEgjnDlBH"
1515677594888331269,2022-04-17 13:04:33+00:00,4,1,0,Barcelona estrena la temporada de playa https://t.co/ehdnKUTAhH
1515675494695452674,2022-04-17 12:56:12+00:00,0,2,0,Los 'comuns' dejarían caer a Aragonès en una cuestión de confianza https://t.co/jQdCUAwuu1
1515673390945914885,2022-04-17 12:47:50+00:00,0,1,0,"Operación retorno de Semana Santa 2022: última hora del tráfico en Catalunya, en directo https://t.co/UI5UQGRCH6"
1515671361041186821,2022-04-17 12:39:46+00:00,0,0,0,Muere un hombre tras caerle encima un árbol en Pontevedra https://t.co/SGnnbHHV9h
1515669332856127488,2022-04-17 12:31:43+00:00,5,1,0,"Rodolfo Sancho, indignado por el trato que La 1 dio a 'Sequía': ""El maltrato empieza a ser la tónica general en TVE"" https://t.co/bRJoPX3mFh"
1515667266372841479,2022-04-17 12:23:30+00:00,6,9,1,Detenidos dos falsos revisores de gas por estafar 14.000 euros a personas vulnerables en Barcelona https://t.co/BO8NVJU7nD
1515665174497275911,2022-04-17 12:15:11+00:00,0,0,0,"""Era tarde para manifestarse o para reaccionar. Quedaba la opción de lamentarse poco y en casa, que en público ya no se podía""

✍ por @jl_sastre https://t.co/gE5rydPZAf"
1515663106638331913,2022-04-17 12:06:58+00:00,2,0,0,Las mejores zapatillas para salir a caminar con el buen tiempo https://t.co/6UiKHDT5Cr
1515661028704628741,2022-04-17 11:58:43+00:00,1,0,2,Los médicos reclaman a Sanidad subir el precio y edad de consumo del alcohol https://t.co/SDkypfPtuP
1515658961902620673,2022-04-17 11:50:30+00:00,0,1,0,La Comisión Europea anuncia 50 millones más en ayuda humanitaria a Ucrania https://t.co/2hkgtpG9Dl
1515656938217947136,2022-04-17 11:42:28+00:00,4,3,1,El Gobierno no ha exportado armas a Rusia desde las sanciones impuestas en 2014 https://t.co/TkKFiBsC0I
1515656324368982021,2022-04-17 11:40:01+00:00,3,1,0,"👩10 consejos para cuidar tus pestañas, ya sean naturales, con extensiones, 'lifting' o bótox

✍Lo cuenta @LauraEstirado vía Club de Estilo https://t.co/jHmH4daHr4"
1515654889162039301,2022-04-17 11:34:19+00:00,11,3,0,Atrapan al sur de Canarias a un pesquero con 2.900 kilos de cocaína https://t.co/JATdrSeRg5
1515652773441949707,2022-04-17 11:25:55+00:00,1,1,1,"La disciplina de voto en los partidos, ¿arcaica o necesaria? https://t.co/b983FRYNNb"
1515650701107544068,2022-04-17 11:17:41+00:00,2,2,0,La policía israelí vuelve a irrumpir en la Explanada de las Mezquitas https://t.co/qaR8i1LfPB
1515648667503538178,2022-04-17 11:09:36+00:00,0,0,0,"Precio de la luz hoy, domingo 17 de abril: estas son las horas más baratas https://t.co/ht6H1C929N"
1515646596133933062,2022-04-17 11:01:22+00:00,2,0,2,Una década de lucha contra los recortes en sanidad en Barcelona https://t.co/ivChBEdO2O
1515644492749099008,2022-04-17 10:53:01+00:00,1,0,1,"""Port de Barcelona participará en el concurso por los terrenos de Nissan"" https://t.co/qlvQriy101"
1515642363590459392,2022-04-17 10:44:33+00:00,1,0,0,'Mi casa es la tuya' lidera por la mínima en Telecinco ante la reposición del 'Millonario' de Antena 3 https://t.co/wL0itnyJ2u
1515640289154768898,2022-04-17 10:36:18+00:00,2,0,0,"27 reyes, 19 vacas y la receta de la magdalena: fetichismo de Proust https://t.co/P9nqQNKOGz"
1515638198839427073,2022-04-17 10:28:00+00:00,0,0,0,"Alberto Beretta: Flaubert comprende a los idiotas, Proust es más cruel https://t.co/6DarMcFMnz"
1515636120494694400,2022-04-17 10:19:44+00:00,2,0,0,"¿No te has contagiado de covid en dos años? Estas podrían ser las razones

➡Los científicos señalan los factores genéticos y biológicos que pueden explicar la resistencia al coronavirus  https://t.co/UODmpwrqzF"
1515634054871371776,2022-04-17 10:11:32+00:00,0,0,0,"""Es una red social que reclama la naturalidad, huir del filtro y de la espontaneidad prefabricada""

✍ por @Liliana_ArroyoM https://t.co/kgpEHvgFwM"
1515631985309454336,2022-04-17 10:03:19+00:00,1,0,0,Los Reyes y sus hijas visitan un centro de acogida a refugiados ucranianos https://t.co/QgEzvwzvn7
1515629946294738947,2022-04-17 09:55:12+00:00,7,6,1,Heridos en un bombardeo en Járkov cuatro cooperantes del chef José Andrés https://t.co/9zajE1olta
1515627859313926146,2022-04-17 09:46:55+00:00,1,1,0,"Tiempo en Catalunya hoy, domingo: día apacible de sol y algo más de fresco https://t.co/XPFlYz5xnl"
1515625801588355076,2022-04-17 09:38:44+00:00,1,0,1,"Estas son las 10 gasolineras más baratas de Barcelona hoy, domingo 17 de abril https://t.co/xJHPMu8vp1"
1515623688405667844,2022-04-17 09:30:20+00:00,1,1,0,"Precio de la gasolina y el diésel hoy Domingo Santo, 17 de abril https://t.co/hi0QWgrnvm"
1515621569422413831,2022-04-17 09:21:55+00:00,2,0,0,"Tiempo en Barcelona hoy, Domingo Santo: día soleado y menos calor https://t.co/1aG8qWcMkg"
1515618752611635205,2022-04-17 09:10:44+00:00,1,0,0,Corea del Norte prueba una nueva arma nuclear táctica https://t.co/pRu7WhynBx
1515616623104872450,2022-04-17 09:02:16+00:00,0,0,0,Curry regresa y los Warriors abren los 'play-offs' a toda marcha https://t.co/5Ez5EKrafk
1515614550934048772,2022-04-17 08:54:02+00:00,0,0,0,"""Si añadimos la abstención resulta que dos tercios de los franceses no se reconocen hoy en los partidos tradicionales que han vertebrado Francia durante las últimas décadas""

✍ por Jorge Dezcallar https://t.co/IO8tbTWdPH"
