ID,Fecha de creación,Likes,Retweets,Nº comentarios,Texto
1515927207520215043,2022-04-18 05:36:25+00:00,34,13,1,"OPINIÓN | ""Como Le Pen, Feijóo se ha amarrado al mástil de la precariedad de los españoles mientras las administraciones del PP se codean con corruptos de papel cuché"" https://t.co/3Nh7JO2HeU"
1515925296247152640,2022-04-18 05:28:49+00:00,32,10,0,"LA VIÑETA | Almeida en las alturas, por @EnekoHumor https://t.co/3IMMh3u5uU"
1515918136868016130,2022-04-18 05:00:22+00:00,10,8,1,"Reforma fiscal, 'ley mordaza', de vivienda y de familias: los compromisos pendientes del Gobierno en el final de la legislatura https://t.co/bsehW4bu20"
1515902987113226242,2022-04-18 04:00:10+00:00,41,22,3,❗ La Fiscalía de París investiga a Marine Le Pen por presunta malversación de casi 137.000 euros de fondos de la UE https://t.co/Enr7yIUVmy
1515888047467941899,2022-04-18 03:00:49+00:00,174,57,4,El abogado Fernando Pamos de la Hoz ha interpuesto una denuncia contra el alcalde de Madrid por un presunto delito de omisión del deber de perseguir delitos https://t.co/j52yqawNS1
1515872932089765888,2022-04-18 02:00:45+00:00,23,15,4,El enlace con indígenas arrodillados entre un aristócrata español y la hija de un político que causa estupor en Perú https://t.co/mxWd7YiPaI
1515857718942347270,2022-04-18 01:00:18+00:00,7,3,1,"""No hay ninguna excepción en los transportes públicos. En todos hay que llevarla"", explica la ministra de Sanidad https://t.co/KCOWaTX4Cr"
1515842640306184193,2022-04-18 00:00:23+00:00,23,14,4,"El precio de la luz este lunes será un 7,28% menor que este domingo https://t.co/2qcLEFpIig"
1515827530535682051,2022-04-17 23:00:20+00:00,5,4,2,"Andoni Ortuzar se ha dirigido a EH Bildu para decirles que ""si se consideran abertzales, aquí tienen la mano tendida del PNV para pactar con ellos, para entenderse"" https://t.co/sdpmCKd7Ef"
1515818144950104067,2022-04-17 22:23:02+00:00,8,7,0,La indecisión de Feijóo para arreglar su sucesión paraliza al Gobierno gallego https://t.co/Cg9Vf6tava
1515815336993509381,2022-04-17 22:11:53+00:00,2,5,4,"Resucita el legendario líder anarquista Néstor Majnó e inspira la defensa de su ciudad natal, devastada por los rusos https://t.co/pCSyzOUzRJ"
1515812604677079043,2022-04-17 22:01:02+00:00,5,4,0,"Tras un repunte en los homicidios, la Asamblea Legislativa del país modificó el Código Penal para prohibir que los medios de comunicación reproduzcan mensajes de las pandillas https://t.co/2I4nf4VwrA"
1515811368569651204,2022-04-17 21:56:07+00:00,5,1,0,"La Fiscalía de Menores del país también ha informado de que 1.018 instituciones educativas han registrado daños materiales desde el comienzo de la guerra, 95 de las cuales han quedado completamente destruidas https://t.co/hPdDqtIk9Z"
1515810307918245891,2022-04-17 21:51:54+00:00,8,6,1,Un total de 76 ciudades y municipios siguen sin electricidad y otros tres sufren cortes de agua https://t.co/qOmeRRdO6v
1515808885273153544,2022-04-17 21:46:15+00:00,3,4,0,Esta liberación sucede en una jornada con decenas de protestas contra el régimen por todo el país https://t.co/sca92X49uo
1515807390314156034,2022-04-17 21:40:18+00:00,3,1,0,"🖋️ OPINIÓN | Penumbra

Por @SantiagoAlbaR, en @ctxt_es https://t.co/sZED1wevEp"
1515806145897766921,2022-04-17 21:35:22+00:00,6,4,1,Este lunes comienzan las maniobras militares conjuntas de Seúl y Washington https://t.co/0Jpts5MGjr
1515804811790270474,2022-04-17 21:30:04+00:00,8,4,1,"Danaide SA está a nombre de sólo dos personas, carece de oficinas, tiene un capital social ínfimo y unas ganancias exorbitantes https://t.co/sbXGhqDLer"
1515803957280526346,2022-04-17 21:26:40+00:00,125,50,18,"""El descaro no tiene límites si no damos respuestas efectivas a la corrupción"": el juez Joaquim Bosch triunfa en Twitter con este contundente mensaje

Vía @tremending https://t.co/z5kToPaI8J"
1515802201205231630,2022-04-17 21:19:41+00:00,23,8,0,"Tapia: Dos décadas venciendo a las multinacionales mineras

Vía @nortes_me https://t.co/zaCjkAkJe0"
1515800229425123337,2022-04-17 21:11:51+00:00,3,3,0,Calma tensa en el PP valenciano después del congreso https://t.co/ZANL5zZZ3h
1515798113071603714,2022-04-17 21:03:26+00:00,5,2,1,"🗣️ ENTREVISTA | Jofre Carnicer: ""Es evidente que tendremos situaciones contingentes donde habrá que tomar medidas a corto plazo que serán incoherentes""

Por @marcfontribas https://t.co/QejJkWSxTC"
1515795944905879561,2022-04-17 20:54:50+00:00,3,4,1,"337 jóvenes entre 2017 y 2022 ejercieron el derecho a la emancipación de sus padres

Por @e_bayona https://t.co/hA06tAZoM2"
1515794101920309254,2022-04-17 20:47:30+00:00,23,9,2,"""Puedes elegir lo que comes y lo que bebes, pero no puedes escoger el aire que respiras""

Por @AlxTena https://t.co/m5rJz4VVhL"
1515792344225832967,2022-04-17 20:40:31+00:00,7,2,2,"El nacionalismo vasco vuelve a celebrar el Aberri Eguna con distintas convocatorias

Por @Danialri https://t.co/5dvVPm2vhU"
1515790273909071879,2022-04-17 20:32:17+00:00,27,9,11,"90 años del primer Aberri Eguna, la reivindicación vasca prohibida y perseguida por la dictadura franquista

Por @Danialri https://t.co/WJLJXFU5DG"
1515788176362807302,2022-04-17 20:23:57+00:00,5,1,1,"Tráfico calcula que desde el pasado viernes 8 y hasta este lunes 18 se producirán 14,6 millones de viajes por carretera https://t.co/8KTuIGBJqt"
1515785782497353733,2022-04-17 20:14:27+00:00,11,4,2,Moreno afronta su hora de la verdad sin hacerle feos a Vox https://t.co/eAzOly6ByS
1515783863804608513,2022-04-17 20:06:49+00:00,27,16,4,"Reforma fiscal, 'ley mordaza', de vivienda y de familias: los compromisos pendientes del Gobierno en el final de la legislatura https://t.co/B96CfLi5iX"
1515781667650256905,2022-04-17 19:58:06+00:00,11,0,1,Receta de pimientos rellenos de bacalao https://t.co/BnXYf715w7
1515779455838474246,2022-04-17 19:49:18+00:00,16,13,4,Italia recibió alrededor de 21.000 millones de metros cúbicos de gas de Argelia en 2021 y unos 29.000 millones de Rusia https://t.co/FsOvPWcqFf
1515777017362403335,2022-04-17 19:39:37+00:00,15,9,4,"Bullough: “Al mismo tiempo que sancionamos oligarcas rusos mandamos armas a Ucrania, porque las dualidades son lo nuestro”

Por @Conxarvives https://t.co/g9r30S3ipm"
